"_id","_labels","intersection_location","osmid","street_count","_start","_end","_type","lanes","oneway","road_highway","road_length","road_name","road_osmid"
"202",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9763952,""longitude"":30.3039293,""height"":null}","1502860015","2",,,,,,,,,
"203",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9764255,""longitude"":30.3046002,""height"":null}","1502860017","2",,,,,,,,,
"204",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9764592,""longitude"":30.303182,""height"":null}","1502860021","2",,,,,,,,,
"205",":Intersection","{""crs"":""wgs-84"",""latitude"":59.976476,""longitude"":30.3058112,""height"":null}","1502860022","2",,,,,,,,,
"206",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9765166,""longitude"":30.3041452,""height"":null}","1502860023","2",,,,,,,,,
"207",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9765373,""longitude"":30.3038898,""height"":null}","1502860025","2",,,,,,,,,
"208",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9765496,""longitude"":30.3033007,""height"":null}","1502860026","2",,,,,,,,,
"209",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9760336,""longitude"":30.3053655,""height"":null}","1502860030","3",,,,,,,,,
"210",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9765659,""longitude"":30.3031561,""height"":null}","1502860035","2",,,,,,,,,
"211",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9765981,""longitude"":30.3030006,""height"":null}","1502860036","3",,,,,,,,,
"212",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9766294,""longitude"":30.3084058,""height"":null}","1502860039","4",,,,,,,,,
"213",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9766311,""longitude"":30.3063741,""height"":null}","1502860041","2",,,,,,,,,
"214",":Intersection","{""crs"":""wgs-84"",""latitude"":59.976636,""longitude"":30.3083879,""height"":null}","1502860046","2",,,,,,,,,
"215",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767126,""longitude"":30.3082679,""height"":null}","1502860050","2",,,,,,,,,
"216",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767247,""longitude"":30.3027153,""height"":null}","1502860052","4",,,,,,,,,
"217",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767557,""longitude"":30.3026247,""height"":null}","1502860058","2",,,,,,,,,
"218",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767567,""longitude"":30.3026435,""height"":null}","1502860059","3",,,,,,,,,
"219",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767599,""longitude"":30.3025994,""height"":null}","1502860060","2",,,,,,,,,
"220",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767887,""longitude"":30.3024482,""height"":null}","1502860064","3",,,,,,,,,
"221",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767662,""longitude"":30.3025783,""height"":null}","1502860066","2",,,,,,,,,
"222",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767666,""longitude"":30.3026195,""height"":null}","1502860068","2",,,,,,,,,
"223",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767756,""longitude"":30.3082171,""height"":null}","1502860072","3",,,,,,,,,
"224",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9766471,""longitude"":30.3084312,""height"":null}","1502860074","2",,,,,,,,,
"225",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767742,""longitude"":30.3025635,""height"":null}","1502860075","2",,,,,,,,,
"226",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767973,""longitude"":30.302491,""height"":null}","1502860076","2",,,,,,,,,
"227",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767826,""longitude"":30.3025487,""height"":null}","1502860077","2",,,,,,,,,
"228",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767911,""longitude"":30.3025266,""height"":null}","1502860079","2",,,,,,,,,
"229",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767994,""longitude"":30.3025115,""height"":null}","1502860080","3",,,,,,,,,
"230",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9768025,""longitude"":30.3025396,""height"":null}","1502860081","2",,,,,,,,,
"231",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767611,""longitude"":30.3068067,""height"":null}","1502860082","2",,,,,,,,,
"232",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9769357,""longitude"":30.3081052,""height"":null}","1502860084","4",,,,,,,,,
"233",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9767453,""longitude"":30.3069413,""height"":null}","1502860085","3",,,,,,,,,
"234",":Intersection","{""crs"":""wgs-84"",""latitude"":59.976864,""longitude"":30.3030133,""height"":null}","1502860087","3",,,,,,,,,
"235",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9768754,""longitude"":30.3049148,""height"":null}","1502860092","2",,,,,,,,,
"236",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9768873,""longitude"":30.3050894,""height"":null}","1502860093","3",,,,,,,,,
"237",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9768878,""longitude"":30.3029728,""height"":null}","1502860094","2",,,,,,,,,
"238",":Intersection","{""crs"":""wgs-84"",""latitude"":59.976891,""longitude"":30.3031538,""height"":null}","1502860095","4",,,,,,,,,
"239",":Intersection","{""crs"":""wgs-84"",""latitude"":59.976897,""longitude"":30.3033292,""height"":null}","1502860096","2",,,,,,,,,
"240",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9768841,""longitude"":30.3045858,""height"":null}","1502860097","2",,,,,,,,,
"241",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9769228,""longitude"":30.3053527,""height"":null}","1502860098","2",,,,,,,,,
"242",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9768842,""longitude"":30.303485,""height"":null}","1502860099","3",,,,,,,,,
"243",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9768942,""longitude"":30.3039204,""height"":null}","1502860100","2",,,,,,,,,
"244",":Intersection","{""crs"":""wgs-84"",""latitude"":59.976901,""longitude"":30.3042658,""height"":null}","1502860101","2",,,,,,,,,
"245",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9769174,""longitude"":30.302947,""height"":null}","1502860102","2",,,,,,,,,
"246",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9769631,""longitude"":30.3029744,""height"":null}","1502860113","2",,,,,,,,,
"247",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9769596,""longitude"":30.3037243,""height"":null}","1502860117","2",,,,,,,,,
"248",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9769867,""longitude"":30.308088,""height"":null}","1502860120","2",,,,,,,,,
"249",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770392,""longitude"":30.3058013,""height"":null}","1502860122","2",,,,,,,,,
"250",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770166,""longitude"":30.3030824,""height"":null}","1502860123","2",,,,,,,,,
"251",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9769853,""longitude"":30.303916,""height"":null}","1502860125","2",,,,,,,,,
"252",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770364,""longitude"":30.3070168,""height"":null}","1502860126","3",,,,,,,,,
"253",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770476,""longitude"":30.3071348,""height"":null}","1502860128","2",,,,,,,,,
"254",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770847,""longitude"":30.3042355,""height"":null}","1502860130","2",,,,,,,,,
"255",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770627,""longitude"":30.3080395,""height"":null}","1502860132","2",,,,,,,,,
"256",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770639,""longitude"":30.3072271,""height"":null}","1502860133","2",,,,,,,,,
"257",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9768781,""longitude"":30.3047594,""height"":null}","1502860135","2",,,,,,,,,
"258",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9771071,""longitude"":30.3070203,""height"":null}","1502860143","2",,,,,,,,,
"259",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9771057,""longitude"":30.3073882,""height"":null}","1502860145","2",,,,,,,,,
"260",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770954,""longitude"":30.3033633,""height"":null}","1502860146","2",,,,,,,,,
"261",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9771489,""longitude"":30.3075583,""height"":null}","1502860149","2",,,,,,,,,
"262",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9771878,""longitude"":30.3077164,""height"":null}","1502860156","2",,,,,,,,,
"263",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9772041,""longitude"":30.307896,""height"":null}","1502860158","2",,,,,,,,,
"264",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9772072,""longitude"":30.3063445,""height"":null}","1502860160","3",,,,,,,,,
"265",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9772168,""longitude"":30.3078832,""height"":null}","1502860161","5",,,,,,,,,
"266",":Intersection","{""crs"":""wgs-84"",""latitude"":59.977213,""longitude"":30.3070619,""height"":null}","1502860162","2",,,,,,,,,
"267",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9772757,""longitude"":30.3064749,""height"":null}","1502860168","2",,,,,,,,,
"268",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9773241,""longitude"":30.3077749,""height"":null}","1502860171","2",,,,,,,,,
"269",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9773818,""longitude"":30.307131,""height"":null}","1502860175","2",,,,,,,,,
"270",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9773855,""longitude"":30.3065509,""height"":null}","1502860177","2",,,,,,,,,
"271",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9773989,""longitude"":30.3079443,""height"":null}","1502860178","2",,,,,,,,,
"272",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9774033,""longitude"":30.3077978,""height"":null}","1502860181","2",,,,,,,,,
"273",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9774089,""longitude"":30.3048111,""height"":null}","1502860184","2",,,,,,,,,
"274",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9774643,""longitude"":30.3086095,""height"":null}","1502860185","3",,,,,,,,,
"275",":Intersection","{""crs"":""wgs-84"",""latitude"":59.977434,""longitude"":30.3076555,""height"":null}","1502860186","3",,,,,,,,,
"276",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9774561,""longitude"":30.3083362,""height"":null}","1502860192","3",,,,,,,,,
"277",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9774999,""longitude"":30.3071605,""height"":null}","1502860193","2",,,,,,,,,
"278",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9775016,""longitude"":30.3065973,""height"":null}","1502860194","2",,,,,,,,,
"279",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9774681,""longitude"":30.3052018,""height"":null}","1502860195","2",,,,,,,,,
"280",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9775056,""longitude"":30.3054726,""height"":null}","1502860198","2",,,,,,,,,
"281",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9775594,""longitude"":30.3074753,""height"":null}","1502860200","2",,,,,,,,,
"282",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9775902,""longitude"":30.3071866,""height"":null}","1502860207","2",,,,,,,,,
"283",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9775966,""longitude"":30.3066479,""height"":null}","1502860209","2",,,,,,,,,
"284",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9776483,""longitude"":30.3073307,""height"":null}","1502860219","2",,,,,,,,,
"285",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9776494,""longitude"":30.3066859,""height"":null}","1502860223","3",,,,,,,,,
"286",":Intersection","{""crs"":""wgs-84"",""latitude"":59.977694,""longitude"":30.3072363,""height"":null}","1502860224","4",,,,,,,,,
"287",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9775576,""longitude"":30.3058379,""height"":null}","1502860225","2",,,,,,,,,
"288",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9777488,""longitude"":30.306807,""height"":null}","1502860236","4",,,,,,,,,
"289",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9777153,""longitude"":30.3064919,""height"":null}","1502860239","2",,,,,,,,,
"290",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9777273,""longitude"":30.3089057,""height"":null}","1502860240","2",,,,,,,,,
"291",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9777339,""longitude"":30.3066276,""height"":null}","1502860245","2",,,,,,,,,
"292",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9777606,""longitude"":30.3089457,""height"":null}","1502860254","2",,,,,,,,,
"293",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9777877,""longitude"":30.306826,""height"":null}","1502860256","2",,,,,,,,,
"294",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9778511,""longitude"":30.306832,""height"":null}","1502860261","2",,,,,,,,,
"295",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9778558,""longitude"":30.3090596,""height"":null}","1502860263","2",,,,,,,,,
"296",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9778615,""longitude"":30.3068275,""height"":null}","1502860265","1",,,,,,,,,
"297",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9779892,""longitude"":30.3091728,""height"":null}","1502860267","3",,,,,,,,,
"298",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9780091,""longitude"":30.3093899,""height"":null}","1502860274","2",,,,,,,,,
"299",":Intersection","{""crs"":""wgs-84"",""latitude"":59.978009,""longitude"":30.3092532,""height"":null}","1502860276","2",,,,,,,,,
"300",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9712893,""longitude"":30.2987835,""height"":null}","1528867881","1",,,,,,,,,
"301",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9713415,""longitude"":30.2987845,""height"":null}","1528867884","4",,,,,,,,,
"302",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9780056,""longitude"":30.3094278,""height"":null}","1531025162","4",,,,,,,,,
"303",":Intersection","{""crs"":""wgs-84"",""latitude"":59.969814,""longitude"":30.3155867,""height"":null}","1536326957","4",,,,,,,,,
"304",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9681283,""longitude"":30.3298211,""height"":null}","1544830932","2",,,,,,,,,
"305",":Intersection","{""crs"":""wgs-84"",""latitude"":59.968266,""longitude"":30.3287362,""height"":null}","1544830951","2",,,,,,,,,
"306",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9683719,""longitude"":30.3201638,""height"":null}","1544830954","2",,,,,,,,,
"307",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9684345,""longitude"":30.3205297,""height"":null}","1544830956","2",,,,,,,,,
"308",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9689723,""longitude"":30.3226435,""height"":null}","1544830971","3",,,,,,,,,
"309",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9692004,""longitude"":30.3199823,""height"":null}","1544830981","3",,,,,,,,,
"310",":Intersection","{""crs"":""wgs-84"",""latitude"":59.969441,""longitude"":30.3211462,""height"":null}","1544830986","2",,,,,,,,,
"311",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9694456,""longitude"":30.3217641,""height"":null}","1544830987","4",,,,,,,,,
"312",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9694469,""longitude"":30.3208999,""height"":null}","1544830988","4",,,,,,,,,
"313",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9698884,""longitude"":30.321396,""height"":null}","1544830997","3",,,,,,,,,
"314",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9743888,""longitude"":30.303787,""height"":null}","1545896602","4",,,,,,,,,
"315",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9752701,""longitude"":30.303128,""height"":null}","1545896605","4",,,,,,,,,
"316",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9759271,""longitude"":30.3012333,""height"":null}","1545896608","4",,,,,,,,,
"317",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9685634,""longitude"":30.3269762,""height"":null}","1546289933","3",,,,,,,,,
"318",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687123,""longitude"":30.3207284,""height"":null}","1546289976","3",,,,,,,,,
"319",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687713,""longitude"":30.3208269,""height"":null}","1546289977","3",,,,,,,,,
"320",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687108,""longitude"":30.3257961,""height"":null}","1546290039","3",,,,,,,,,
"321",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687389,""longitude"":30.3268878,""height"":null}","1546290048","2",,,,,,,,,
"322",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687979,""longitude"":30.3206622,""height"":null}","1546290142","3",,,,,,,,,
"323",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9689034,""longitude"":30.3243141,""height"":null}","1546290208","3",,,,,,,,,
"324",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9689154,""longitude"":30.323904,""height"":null}","1546290222","2",,,,,,,,,
"325",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9689252,""longitude"":30.3237316,""height"":null}","1546290227","2",,,,,,,,,
"326",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9689555,""longitude"":30.325154,""height"":null}","1546290238","3",,,,,,,,,
"327",":Intersection","{""crs"":""wgs-84"",""latitude"":59.968933,""longitude"":30.323595,""height"":null}","1546290241","3",,,,,,,,,
"328",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9689589,""longitude"":30.3232833,""height"":null}","1546290244","2",,,,,,,,,
"329",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9689871,""longitude"":30.3230184,""height"":null}","1546290246","3",,,,,,,,,
"330",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9689731,""longitude"":30.3204065,""height"":null}","1546290282","2",,,,,,,,,
"331",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9691108,""longitude"":30.3202847,""height"":null}","1546290289","2",,,,,,,,,
"332",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9691417,""longitude"":30.3201787,""height"":null}","1546290292","2",,,,,,,,,
"333",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9691254,""longitude"":30.3241388,""height"":null}","1546290295","4",,,,,,,,,
